transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
5683,0,112507,0,112507.jpg,0,0.0,0.0,38,0,0,Rose,0.0,False,35,548,False,Jack,0,,0,0,0.0,0,0,0.0,0,0,9725,a,0.0,0,0,40,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,0,0,1,0.0,0.0,19,,0,Rose,0
42454,0,155851,2,155851.jpg,0,65.4,0.0,9,1,0,Pérez,2.6,False,3,549,False,Lucas,0,100,-7,0,105.4,7,0,32.9,20,0,41861,a,0.0,0,0,78,1.8,1,1,0.1,0.0,0,,0,0,0,0,0,0,0,83,4,0.0,163.0,1,100,272,Pérez,0
45101,2,60270,14,60270.jpg,0,16.4,0.0,11,0,0,Zaza,1.7,False,21,550,False,Simone,0,0,-10,0,112.4,10,0,32.9,10,0,44581,u,0.0,0,0,60,1.3,2,0,0.1,0.0,0,Joined Valencia on loan until the end of the season on 15/1,0,0,0,0,0,0,0,21,4,0.0,207.0,20,0,459,Zaza,0
13185,5,128198,22,128198.jpg,0,197.0,0.5,19,1,0,Boufal,6.0,False,20,551,False,Sofiane,0,100,-3,0,328.6,3,1,78.6,40,0,13523,a,0.0,0,0,67,1.7,3,1,0.1,0.0,0,,0,0,0,0,0,0,0,160,3,1.7,265.0,13,100,1104,Boufal,0
25623,5,20046,23,20046.jpg,0,197.6,-1.0,33,4,0,Okaka,8.4,False,57,552,False,Stefano,0,100,-4,0,179.6,4,3,87.1,43,0,29003,a,0.0,0,0,51,2.3,2,0,0.1,0.0,0,,0,0,1,2,0,0,0,157,4,1.0,494.0,18,100,959,Okaka,0
6312,1,106617,8,106617.jpg,0,51.0,-1.0,20,1,0,Bamford,4.3,False,25,553,False,Patrick,0,100,-1,0,26.9,1,2,21.5,21,0,8094,a,0.0,0,0,49,1.5,0,0,0.1,0.0,0,,0,0,0,2,0,0,0,59,4,0.6,139.0,12,100,326,Bamford,0
6771,0,15144,44,15144.jpg,63,423.0,-1.5,23,0,0,Marshall,7.3,False,88,554,False,David,0,100,-1,0,0.3,1,0,42.3,32,0,7662,a,0.0,1,0,44,2.0,0,0,0.1,0.0,0,,0,0,0,1,0,0,0,262,1,-1.5,0.0,7,100,1440,Marshall,0
149619,11,69140,30,69140.jpg,0,598.2,0.0,20,2,0,Mustafi,15.5,False,3,555,False,Shkodran,0,75,-2,0,159.7,2,8,112.4,90,0,174375,d,0.0,0,0,58,3.5,8,2,1.4,0.0,0,Illness - 75% chance of playing,0,0,1,0,0,0,0,513,2,2.3,364.0,1,100,2274,Mustafi,0
19852,0,20145,13,20145.jpg,0,162.6,-0.8,6,0,0,Mariappa,3.8,False,57,556,False,Adrian,0,100,0,0,12.7,0,3,20.1,15,0,30278,a,0.0,0,0,40,2.1,1,0,0.4,0.0,0,,0,0,1,0,0,0,0,121,2,0.0,26.0,18,75,562,Mariappa,0
40073,0,91126,10,91126.jpg,0,2.8,0.0,19,0,0,Keane,1.8,False,88,557,False,Will,0,100,-1,0,50.1,1,0,8.3,8,0,41566,a,0.0,0,0,44,1.6,1,0,0.2,0.0,0,,0,0,0,0,0,0,0,9,4,0.0,39.0,7,0,280,Keane,0
61720,1,149266,45,149266.jpg,0,678.0,0.0,6,4,0,Mawson,20.4,False,80,558,False,Alfie,0,,1,0,62.0,-1,9,104.2,94,0,141691,a,0.0,2,0,46,3.5,7,0,1.9,0.0,0,,0,0,3,2,0,0,0,541,2,5.3,302.0,16,,2430,Mawson,0
3733,5,144660,48,144660.jpg,0,340.4,-1.1,17,1,0,Ndong,14.0,False,56,559,False,Didier,0,100,-2,0,310.1,2,1,78.9,67,0,5171,a,0.0,0,0,48,2.2,5,1,0.0,0.0,0,,0,0,0,0,0,0,0,397,3,0.5,140.0,15,75,2520,Ndong,0
6203,6,83314,47,83314.jpg,0,284.6,0.0,13,2,0,Hendrick,14.3,False,90,560,False,Jeff,0,100,-2,0,234.4,2,1,77.4,76,0,7429,a,0.0,0,0,53,2.4,9,1,0.1,0.0,0,,0,0,0,2,1,0,0,286,3,2.0,259.0,3,100,2691,Hendrick,0
401236,2,82263,19,82263.jpg,0,618.2,1.5,3,6,0,Alonso,25.7,True,8,561,False,Marcos,0,100,9,0,420.4,-9,11,157.6,177,0,1016747,a,0.0,0,0,69,5.7,15,5,16.0,0.0,0,,0,0,3,2,0,0,0,675,2,7.9,536.0,4,100,2693,Alonso,0
38853,4,85352,50,85352.jpg,0,682.6,-0.5,15,1,0,Martins Indi,21.6,False,110,562,False,Bruno,0,100,-1,0,34.4,1,9,98.6,106,0,61894,a,0.0,0,0,49,3.0,11,0,0.7,0.0,0,,0,0,1,6,0,0,0,634,2,1.5,266.0,14,100,3146,Martins Indi,0
26708,1,159533,22,159533.jpg,0,283.2,-1.0,37,0,0,Traoré,10.8,False,25,563,False,Adama,0,,-2,0,320.5,2,2,77.9,52,0,31023,a,0.0,0,0,48,1.9,6,1,0.1,0.0,0,,0,0,0,0,0,0,0,264,3,-0.6,176.0,12,,1543,Traoré,0
628,0,182960,0,182960.jpg,0,0.0,1.5,30,0,0,Pau López,0.0,False,6,564,False,Pau,0,,-1,0,0.0,1,0,0.0,0,0,644,a,0.0,0,0,49,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,1.5,0.0,17,,0,López Sabata,0
663,0,168566,0,168566.jpg,0,17.0,1.5,14,0,0,Nkoudou,1.2,False,6,565,False,Georges-Kévin,0,100,-2,0,7.7,2,0,5.2,8,0,646,a,0.0,0,0,68,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,25,3,1.9,26.0,17,100,54,Nkoudou,0
745,0,156686,0,156686.jpg,0,0.0,0.0,17,0,0,Weir,0.0,False,88,566,False,James,0,0,-2,0,0.0,2,0,0.0,0,0,802,u,0.0,0,0,43,0.0,0,0,0.0,0.0,0,Joined Wigan on loan from 31/1 till the end of the season,0,0,0,0,0,0,0,0,3,0.0,0.0,7,0,0,Weir,0
156110,1,149828,23,149828.jpg,0,338.2,0.5,19,7,0,Slimani,10.1,False,13,567,False,Islam,0,100,-3,0,268.4,3,9,111.3,83,0,157519,a,0.0,0,0,82,3.6,5,4,0.6,0.0,0,,0,0,1,5,0,0,0,271,4,1.1,516.0,8,100,1281,Slimani,0
5936,3,18759,9,18759.jpg,0,37.0,0.0,5,0,0,Arbeloa,0.0,False,21,568,False,Álvaro,0,100,-5,0,32.5,5,0,7.3,0,0,5625,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,34,2,0.0,3.0,20,100,258,Arbeloa,0
8157,0,39472,16,39472.jpg,0,52.4,-1.5,18,0,0,Mbokani,5.0,False,88,569,False,Dieumerci,0,100,-1,0,107.3,1,0,39.6,27,0,8383,a,0.0,0,0,54,2.3,3,2,0.0,0.0,0,,0,0,0,0,0,0,0,43,4,-1.2,235.0,7,100,764,Mbokani,0
206703,6,41270,26,41270.jpg,0,651.0,1.5,30,1,0,David Luiz,21.3,False,8,570,False,David,0,100,2,0,158.1,-2,10,109.1,132,0,346142,a,0.0,0,0,62,4.0,15,1,5.0,0.0,0,,0,0,1,2,0,0,0,675,2,6.1,280.0,4,100,2954,Luiz Moreira Marinho,0
43957,3,49440,13,49440.jpg,0,166.2,0.0,4,3,0,Robson-Kanu,10.4,False,35,571,False,Hal,0,75,0,0,130.7,0,3,53.8,52,0,51907,d,0.0,0,0,50,1.8,1,2,0.3,0.0,0,Knee injury - 75% chance of playing,0,0,0,1,0,0,0,144,4,1.3,255.0,19,100,701,Robson-Kanu,0
14151,3,45268,5,45268.jpg,0,133.0,1.5,17,0,0,Sissoko,6.5,False,6,572,False,Moussa,0,100,-4,0,274.2,4,0,61.0,43,0,13286,a,0.0,0,0,66,1.7,4,3,0.1,0.0,0,,0,0,0,1,0,0,0,162,3,2.1,212.0,17,100,909,Sissoko,0
1026,1,82771,13,82771.jpg,0,52.4,-1.5,22,0,0,Henriksen,4.1,False,88,573,False,Markus,0,100,-6,0,62.9,6,0,17.4,20,0,1020,a,0.0,0,0,49,1.3,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,75,3,-1.2,60.0,7,100,638,Henriksen,0
290679,1,6744,34,6744.jpg,91,644.0,-0.5,33,0,0,Grant,24.7,False,110,574,False,Lee,0,,3,0,0.0,-3,9,64.7,106,0,534744,a,0.0,0,0,43,3.8,9,0,6.5,0.0,0,,0,0,3,0,0,0,0,546,1,-0.5,0.0,14,,2520,Grant,0
338402,2,28593,21,28593.jpg,0,210.4,-0.4,28,3,0,Anichebe,11.2,False,56,575,False,Victor,0,100,-2,0,195.3,2,5,90.4,48,0,414309,a,0.0,0,0,43,2.7,3,1,2.2,0.0,0,,0,0,1,0,0,0,0,166,4,-0.1,505.0,15,25,1219,Anichebe,0
6264,0,18155,6,18155.jpg,0,33.0,-1.0,4,0,0,Flamini,2.9,False,31,576,False,Mathieu,0,100,-3,0,13.7,3,0,5.9,12,0,7577,a,0.0,0,0,42,1.2,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,47,3,-0.8,13.0,5,100,274,Flamini,0
348,0,81061,0,81061.jpg,0,0.0,-1.5,12,0,0,Mika,0.0,False,56,577,False,Michael,0,,-1,0,0.0,1,0,0.0,0,0,374,a,0.0,0,0,44,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,-1.5,0.0,15,,0,Simões Domingues,0
634,0,178871,2,178871.jpg,0,14.0,1.0,75,0,0,García,0.8,False,43,578,False,Aleix,0,,0,0,19.1,0,0,3.4,4,0,625,a,0.0,0,0,50,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,25,3,1.2,0.0,10,,77,García Serrano,0
33676,0,191769,0,191769.jpg,0,5.0,0.0,15,0,0,Jonathan Benteke,0.2,False,31,579,False,Jonathan,0,75,-2,0,0.3,2,0,1.4,1,0,43997,d,0.0,0,0,43,1.0,0,0,0.4,0.0,0,Knee injury - 75% chance of playing,0,0,0,0,0,0,0,3,4,0.0,9.0,5,0,7,Benteke,0
950,0,106603,7,106603.jpg,0,41.6,-1.0,19,0,0,Fryers,2.0,False,31,580,False,Ezekiel,0,,0,0,36.3,0,0,8.6,9,0,1074,a,0.0,0,0,45,1.1,0,1,0.0,0.0,0,,0,0,0,0,0,0,0,38,2,-1.0,8.0,5,,188,Fryers,0
282,0,221275,0,221275.jpg,0,0.0,-1.0,35,0,0,Dreher,0.0,False,31,581,False,Luke,0,,-1,0,0.0,1,0,0.0,0,0,414,a,0.0,0,0,44,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.0,0.0,5,,0,Dreher,0
278,0,154051,0,154051.jpg,0,0.0,0.0,53,0,0,Ejaria,0.5,False,14,582,False,Oviemuno,0,75,-1,0,1.3,1,0,0.3,2,0,276,d,0.0,0,0,44,1.0,0,0,0.0,0.0,0,Ankle injury - 75% chance of playing,0,0,0,0,0,0,0,6,3,0.0,2.0,9,0,8,Ejaria,0
427,0,38038,0,38038.jpg,0,0.0,0.5,12,0,0,Hamer,0.0,False,13,583,False,Ben,0,,-2,0,0.0,2,0,0.0,0,0,393,a,0.0,0,0,43,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,0.5,0.0,8,,0,Hamer,0
292,0,101179,0,101179.jpg,0,0.0,0.4,27,0,0,Isgrove,0.0,False,20,584,False,Lloyd,0,100,-1,0,0.0,1,0,0.0,0,0,360,a,0.0,0,0,44,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.4,0.0,13,75,0,Isgrove,0
6584,0,221271,0,221271.jpg,0,0.0,-1.0,44,0,0,Wynter,0.0,False,31,585,False,Ben,0,,0,0,0.0,0,0,0.0,0,0,9129,a,0.0,0,0,40,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,0,2,-1.0,0.0,5,,0,Wynter,0
204,0,158544,0,158544.jpg,0,0.0,0.4,42,0,0,Hesketh,0.0,False,20,586,False,Jake,0,100,0,0,0.0,0,0,0.0,0,0,257,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.4,0.0,13,75,0,Hesketh,0
220,1,114000,4,114000.jpg,0,34.2,-0.4,39,0,0,Honeyman,1.6,False,56,587,False,George,0,100,0,0,42.7,0,0,10.6,7,0,304,a,0.0,0,0,45,1.4,1,0,0.0,0.0,0,,0,0,0,0,0,0,0,30,3,-0.2,29.0,15,25,235,Honeyman,0
252,0,208987,0,208987.jpg,0,0.0,0.0,31,0,0,Reine-Adelaide,0.0,False,3,588,False,Jeff,0,75,0,0,0.0,0,0,0.0,0,0,305,d,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Ankle injury - 75% chance of playing,0,0,0,0,0,0,0,0,3,0.0,0.0,1,0,0,Reine-Adelaide,0
351,0,154050,0,154050.jpg,0,0.0,0.5,32,0,0,Olomola,0.0,False,20,589,False,Olufela,0,,-1,0,0.0,1,0,0.0,0,0,480,a,0.0,0,0,44,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.5,0.0,13,,0,Olomola,0
769,0,154566,0,154566.jpg,0,0.0,0.0,41,0,0,Solanke,0.0,False,8,590,False,Dominic,0,100,0,0,0.0,0,0,0.0,0,0,901,a,0.0,0,0,50,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,4,0.0,0.0,4,0,0,Solanke,0
3967,0,82257,0,82257.jpg,0,0.0,0.0,34,0,0,Spiegel,0.0,False,21,591,False,Raphael,0,,0,0,0.0,0,0,0.0,0,0,9302,a,0.0,0,0,40,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,0,0,1,0.0,0.0,20,,0,Spiegel,0
8188,0,153373,9,153373.jpg,0,123.6,0.4,38,0,0,McQueen,5.5,False,20,592,False,Sam,0,100,-3,0,58.4,3,0,20.8,23,0,10744,a,0.0,0,0,42,1.8,1,1,0.1,0.0,0,,0,0,0,0,0,0,0,132,3,0.4,25.0,13,75,616,McQueen,0
158,0,154043,0,154043.jpg,0,2.2,0.0,55,0,0,Maitland-Niles,0.2,False,3,593,False,Ainsley,0,,0,0,0.0,0,0,0.2,1,0,171,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,5,3,0.0,0.0,1,,2,Maitland-Niles,0
6424,0,41674,6,41674.jpg,0,56.4,0.0,28,0,0,Long,0.8,False,90,594,False,Kevin,0,100,0,0,0.2,0,0,6.1,3,0,8158,a,0.0,0,0,40,1.0,0,0,0.1,0.0,0,,0,0,0,1,0,0,0,39,2,0.5,4.0,3,100,270,Long,0
5041,1,177815,7,177815.jpg,0,53.2,0.0,29,1,0,Calvert-Lewin,3.8,False,11,595,False,Dominic,0,100,0,0,10.0,0,1,14.1,17,0,6866,a,0.0,0,0,45,1.5,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,46,4,0.0,82.0,6,0,347,Calvert-Lewin,0
1721,0,185056,0,185056.jpg,0,0.0,0.0,41,0,0,Hewelt,0.0,False,11,596,False,Mateusz,0,,0,0,0.0,0,0,0.0,0,0,3037,a,0.0,0,0,40,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,0,1,0.0,0.0,6,,0,Hewelt,0
2866,0,3201,0,3201.jpg,0,0.0,0.5,28,0,0,Taylor,0.0,False,20,597,False,Stuart,0,,0,0,0.0,0,0,0.0,0,0,4916,a,0.0,0,0,40,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,0,1,0.5,0.0,13,,0,Taylor,0
388,0,200617,0,200617.jpg,0,0.0,0.0,51,0,0,James,0.0,False,80,598,False,Daniel,0,,0,0,0.0,0,0,0.0,0,0,464,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,16,,0,James,0
200,0,220650,0,220650.jpg,0,0.0,-0.5,55,0,0,Verlinden,0.0,False,110,599,False,Thibaud,0,,0,0,0.0,0,0,0.0,0,0,243,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-0.5,0.0,14,,0,Verlinden,0
1668,0,61302,1,61302.jpg,4,33.8,-0.5,21,0,0,Allsop,0.8,False,91,600,False,Ryan,0,,0,0,0.0,0,0,3.4,3,0,3634,a,0.0,0,0,40,3.0,0,0,0.1,0.0,0,,0,0,0,3,0,0,0,17,1,-0.5,0.0,2,,90,Allsop,0
2115,0,112520,0,112520.jpg,0,0.0,0.0,40,0,0,Palmer,0.0,False,35,601,False,Alex,0,0,0,0,0.0,0,0,0.0,0,0,2796,u,0.0,0,0,40,0.0,0,0,0.0,0.0,0,Loaned to Kidderminster Harriers until the end of the season,0,0,0,0,0,0,0,0,1,0.0,0.0,19,0,0,Palmer,0
250,0,61604,0,61604.jpg,0,0.0,0.0,8,0,0,James,0.2,False,13,602,False,Matthew,0,0,0,0,0.0,0,0,0.0,1,0,229,u,0.0,0,0,45,1.0,0,0,0.0,0.0,0,Loaned to Barnsley until the end of the season,0,0,0,0,0,0,0,3,3,0.0,0.0,8,0,1,James,0
1163,0,182436,1,182436.jpg,0,7.4,1.0,58,0,0,Woodburn,1.2,False,14,603,False,Ben,0,75,-2,0,12.6,2,0,5.4,5,0,1524,d,0.0,0,0,43,1.0,0,0,0.0,0.0,0,Calf injury - 75% chance of playing,0,0,0,0,0,0,0,14,3,1.3,34.0,9,,86,Woodburn,0
26899,0,153379,1,153379.jpg,0,41.8,0.5,39,0,0,Sims,2.9,False,20,604,False,Joshua,0,,-4,0,38.2,4,0,16.3,12,0,36478,a,0.0,0,0,41,1.7,1,1,0.3,0.0,0,,0,0,0,0,0,0,0,48,3,0.7,83.0,13,,211,Sims,0
740,0,243531,2,243531.jpg,0,5.2,-1.0,42,0,0,Eleftheriou,0.0,False,57,605,False,Andrew,0,,0,0,0.8,0,0,0.6,0,0,1165,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,4,2,-1.0,0.0,18,,52,Eleftheriou,0
548,0,215885,0,215885.jpg,0,0.0,-1.0,45,0,0,Phillips,0.0,False,31,606,False,Michael,0,,0,0,0.0,0,0,0.0,0,0,746,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.0,0.0,5,,0,Phillips,0
242,0,109646,0,109646.jpg,0,0.0,1.0,53,0,0,Tosin Adarabioyo,0.0,False,43,607,False,Oluwatosin,0,,0,0,0.0,0,0,0.0,0,0,307,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,2,1.0,0.0,10,,0,Adarabioyo,0
1396,0,181489,0,181489.jpg,0,0.0,0.0,66,0,0,Pike,0.0,False,21,608,False,Alex,0,0,0,0,0.0,0,0,0.0,0,0,1795,u,0.0,0,0,40,0.0,0,0,0.0,0.0,0,Season-long loan to Cheltenham,0,0,0,0,0,0,0,0,2,0.0,0.0,20,0,0,Pike,0
101,0,195859,0,195859.jpg,0,0.0,0.0,43,0,0,Browne,0.0,False,21,609,False,Marcus,0,0,0,0,0.0,0,0,0.0,0,0,113,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Season-long loan to Wigan,0,0,0,0,0,0,0,0,3,0.0,0.0,20,0,0,Browne,0
206,0,216058,0,216058.jpg,0,0.0,0.0,36,0,0,Quina,0.0,False,21,610,False,Domingos,0,,0,0,0.0,0,0,0.0,0,0,299,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,20,,0,Quina,0
68,0,169735,0,169735.jpg,0,0.0,0.0,43,0,0,Husin,0.0,False,31,611,False,Noor,0,0,0,0,0.0,0,0,0.0,0,0,71,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Season-long loan to Accrington Stanley,0,0,0,0,0,0,0,0,3,0.0,0.0,5,0,0,Husin,0
116,0,214590,0,214590.jpg,0,0.0,-1.0,46,0,0,Wan-Bissaka,0.0,False,31,612,False,Aaron,0,,0,0,0.0,0,0,0.0,0,0,189,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.0,0.0,5,,0,Wan-Bissaka,0
2016,0,195480,0,195480.jpg,0,0.0,-1.5,35,0,0,Maja,0.0,False,56,613,False,Josh,0,,0,0,0.0,0,0,0.0,0,0,3454,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,0,4,-1.5,0.0,15,,0,Maja,0
194,0,232427,0,232427.jpg,0,0.0,0.0,34,0,0,Harper,0.0,False,35,614,False,Rekeem,0,,0,0,0.0,0,0,0.0,0,0,285,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,19,,0,Harper,0
137,0,149051,0,149051.jpg,0,0.0,-1.5,25,0,0,Ethan Robson,0.0,False,56,615,False,Ethan,0,,0,0,0.0,0,0,0.0,0,0,164,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.5,0.0,15,,0,Robson,0
1106,0,153673,0,153673.jpg,0,0.0,0.0,43,0,0,Kenny,0.3,False,11,616,False,Jonjoe,0,100,0,0,0.6,0,0,0.0,1,0,1799,a,0.0,0,0,40,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,2,2,0.0,0.0,6,0,13,Kenny,0
277,0,204819,0,204819.jpg,0,0.0,-1.5,40,0,0,Embleton,0.0,False,56,617,False,Elliot,0,,-1,0,0.0,1,0,0.0,0,0,471,a,0.0,0,0,44,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.5,0.0,15,,0,Embleton,0
435,0,204480,0,204480.jpg,0,0.6,0.0,41,0,0,Rice,0.2,False,21,618,False,Declan,0,,0,0,0.3,0,0,0.1,1,0,765,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,1,0,0,0,3,3,0.0,0.0,20,,1,Rice,0
500,0,221286,0,221286.jpg,0,0.0,-1.0,38,0,0,Rowan,0.0,False,57,619,False,Charlie,0,,0,0,0.0,0,0,0.0,0,0,999,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,2,-1.0,0.0,18,,0,Rowan,0
411,0,204760,0,204760.jpg,0,0.0,0.0,39,0,0,Folivi,0.2,False,57,620,False,Michael,0,0,0,0,0.1,0,0,0.0,1,0,488,u,0.0,0,0,45,1.0,0,0,0.0,0.0,0,Season-long loan to Coventry,0,0,0,0,0,0,0,2,4,0.0,0.0,18,0,10,Folivi,0
2438,0,231172,5,231172.jpg,0,11.4,-1.0,32,0,0,Mason,0.3,False,57,621,False,Brandon,0,,-1,0,0.8,1,0,1.2,1,0,5768,a,0.0,0,0,39,0.5,0,0,0.1,0.0,0,,0,0,0,0,0,0,0,13,2,-1.0,0.0,18,,113,Mason,0
235,0,179725,0,179725.jpg,0,0.0,-1.0,35,0,0,Stewart,0.0,False,57,622,False,Carl,0,,0,0,0.0,0,0,0.0,0,0,331,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,-1.0,0.0,18,,0,Stewart,0
509,0,198044,0,198044.jpg,0,0.0,0.5,41,0,0,Lewis,0.0,False,20,623,False,Harry,0,,0,0,0.0,0,0,0.0,0,0,1065,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,0.5,0.0,13,,0,Lewis,0
380,0,154559,0,154559.jpg,0,0.0,0.0,43,0,0,Ledger,0.0,False,56,624,False,Michael,0,0,0,0,0.0,0,0,0.0,0,0,541,u,0.0,0,0,40,0.0,0,0,0.0,0.0,0,Season-long loan to Viking FK,0,0,0,0,0,0,0,0,2,0.0,0.0,15,0,0,Ledger,0
445520,2,205651,5,205651.jpg,0,335.8,1.0,33,7,0,Jesus,7.4,False,43,625,False,Gabriel Fernando,0,75,1,0,165.9,-1,12,92.9,67,0,1091092,d,0.0,0,0,91,6.7,3,4,14.7,0.0,0,Eye Injury - 75% chance of playing,0,0,3,11,0,0,0,258,4,7.0,436.0,10,100,651,de Jesus,0
18956,4,15276,16,15276.jpg,0,184.8,0.0,19,1,0,Barton,9.0,False,90,626,False,Joey,0,0,-4,0,147.4,4,0,41.9,37,0,24189,s,0.0,0,0,41,2.6,4,2,0.1,0.0,0,Suspended - unknown return date,0,0,0,0,0,0,0,205,3,0.0,86.0,3,0,1105,Barton,0
8033,0,219352,2,219352.jpg,0,55.8,0.0,31,1,0,Lookman,3.2,False,11,627,False,Ademola,0,100,-5,0,15.5,5,0,26.1,16,0,9340,a,0.0,0,0,50,2.0,1,0,0.0,0.0,0,,0,0,0,0,0,0,0,33,3,0.0,193.0,6,0,289,Lookman,0
28982,0,203341,28,203341.jpg,0,313.6,0.5,25,2,0,Ndidi,12.8,False,13,628,False,Wilfred,0,100,-4,0,93.8,4,2,76.4,59,0,60743,a,0.0,0,0,46,3.5,4,3,0.7,0.0,0,,0,0,1,2,0,0,0,288,3,4.5,357.0,8,100,1521,Ndidi,0
10551,3,49207,12,49207.jpg,0,79.4,-1.0,29,1,0,Gestede,4.7,False,25,629,False,Rudy,0,100,-5,0,148.4,5,0,48.1,21,0,14380,a,0.0,0,0,45,1.3,1,0,0.1,0.0,0,,0,0,0,1,0,0,0,80,4,-0.2,254.0,12,100,533,Gestede,0
711,1,52287,10,52287.jpg,0,42.4,0.0,40,0,0,Evandro,3.7,False,88,630,False,Evandro,0,100,-1,0,171.0,1,0,23.2,18,0,810,a,0.0,0,0,49,1.6,3,0,0.0,0.0,0,,0,0,0,0,0,0,0,88,3,0.0,20.0,7,0,576,Goebel,0
437,0,169130,0,169130.jpg,0,0.0,0.0,42,0,0,Taylor,0.0,False,110,631,False,Joel,0,0,0,0,0.0,0,0,0.0,0,0,530,u,0.0,0,0,40,0.0,0,0,0.0,0.0,0,Loaned to Rochdale until the end of the season,0,0,0,0,0,0,0,0,2,0.0,0.0,14,0,0,Taylor,0
3786,0,57586,8,57586.jpg,0,74.4,0.0,28,0,0,Narsingh,4.9,False,80,632,False,Luciano,0,,-4,0,105.7,4,0,23.9,25,0,4417,a,0.0,0,0,51,1.9,1,3,0.0,0.0,0,,0,0,0,4,0,0,0,75,3,0.3,60.0,16,,416,Narsingh,0
42344,2,28654,18,28654.jpg,0,262.0,0.0,16,2,0,Olsson,12.7,False,80,633,False,Martin,0,100,-4,0,149.5,4,3,52.6,52,0,77636,a,0.0,0,0,41,3.5,4,0,0.8,0.0,0,,0,0,1,2,0,0,0,234,2,3.5,114.0,16,100,1252,Olsson,0
1109,0,92293,16,92293.jpg,0,84.6,-1.5,14,0,0,Elabdellaoui,3.0,False,88,634,False,Omar,0,100,-1,0,70.4,1,0,16.4,13,0,1458,a,0.0,0,0,44,1.6,1,0,0.0,0.0,0,,0,0,0,-1,0,0,0,111,2,-1.5,8.0,7,100,615,Elabdellaoui,0
9206,0,7551,5,7551.jpg,0,39.0,-1.5,15,0,0,Lescott,0.3,False,56,635,False,Joleon,0,,-1,0,0.3,1,0,3.9,1,0,20078,a,0.0,0,0,39,0.5,0,0,0.3,0.0,0,,0,0,0,0,0,0,0,14,2,-1.5,0.0,15,,124,Lescott,0
