transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
1792,0,59949,0,59949.jpg,0,0.0,0.0,23,0,0,Coleman,0.0,False,11,139,False,Seamus,1792,0,0,0,0.0,0,0,0.0,0,0,78,i,0.0,0,0,65,0.0,0,0,0.2,0.0,0,Broken Leg - Unknown return date,0,0,0,0,0,0,78,0,2,0.0,0.0,7,0,0,Coleman,0
13254,0,7645,0,7645.jpg,0,25.8,3.3,6,0,0,Jagielka,1.4,False,11,140,False,Phil,13254,,0,0,1.2,0,1,3.3,7,0,30879,a,7.0,0,0,50,7.0,1,0,8.0,1.4,0,,0,0,0,7,0,0,30879,26,2,2.3,6.0,7,,90,Jagielka,0
933,0,114093,0,114093.jpg,0,0.0,0.0,38,0,0,Pennington,0.0,False,11,141,False,Matthew,933,0,0,0,0.0,0,0,0.0,0,0,227,u,0.0,0,0,40,0.0,0,0,0.1,0.0,0,Season-long loan to Leeds United,0,0,0,0,0,0,227,0,2,0.0,0.0,7,0,0,Pennington,0
217,0,121221,0,121221.jpg,0,0.0,0.0,25,0,0,Funes Mori,0.0,False,11,142,False,Ramiro,217,0,0,0,0.0,0,0,0.0,0,0,39,i,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Knee injury - Unknown return date,0,0,0,0,0,0,39,0,2,0.0,0.0,7,0,0,Funes Mori,0
20296,0,19159,0,19159.jpg,0,17.8,3.7,5,0,0,Williams,0.2,False,11,143,False,Ashley,20296,,0,0,0.1,0,0,1.8,1,0,1935,a,1.0,0,0,55,1.0,0,0,5.0,0.2,0,,0,0,0,1,0,0,1935,10,2,2.7,0.0,7,,45,Williams,0
10426,0,194164,0,194164.jpg,0,0.0,2.8,30,0,0,Holgate,0.0,False,11,144,False,Mason,10426,,0,0,0.0,0,0,0.0,0,0,429,a,0.0,0,0,45,0.0,0,0,1.2,0.0,0,,0,0,0,0,0,0,429,0,2,1.8,0.0,7,,0,Holgate,0
787,0,153673,0,153673.jpg,0,0.0,2.8,43,0,0,Kenny,0.0,False,11,145,False,Jonjoe,787,,0,0,0.0,0,0,0.0,0,0,168,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,168,0,2,1.8,0.0,7,,0,Kenny,0
15765,0,106611,0,106611.jpg,0,33.4,3.7,4,0,0,Keane,1.5,False,11,146,False,Michael,15765,,0,0,4.4,0,2,4.0,8,0,50717,a,8.0,0,0,55,8.0,1,0,14.2,1.5,0,,0,0,0,8,0,0,50717,31,2,2.7,2.0,7,,90,Keane,0
929,0,55452,0,55452.jpg,0,0.0,0.0,7,0,0,Bolasie,0.0,False,11,147,False,Yannick,929,0,0,0,0.0,0,0,0.0,0,0,86,i,0.0,0,0,65,0.0,0,0,0.1,0.0,0,Knee injury - Unknown return date,0,0,0,0,0,0,86,0,3,0.0,0.0,7,0,0,Bolasie,0
17949,0,26901,0,26901.jpg,0,4.2,3.4,11,0,0,Mirallas,0.2,False,11,148,False,Kevin,17949,,0,0,0.8,0,0,1.1,1,0,1383,a,1.0,0,0,65,1.0,0,0,2.8,0.2,0,,0,0,0,1,0,0,1383,6,3,2.4,6.0,7,,13,Mirallas,0
2490,0,88894,0,88894.jpg,0,0.0,0.0,8,0,0,Barkley,0.0,False,11,149,False,Ross,2490,0,0,0,0.0,0,0,0.0,0,0,187,i,0.0,0,0,75,0.0,0,0,0.2,0.0,0,Hamstring injury - Unknown return date,0,0,0,0,0,0,187,0,3,0.0,0.0,7,0,0,Barkley,0
510,0,50472,0,50472.jpg,0,0.0,0.0,16,0,0,McCarthy,0.0,False,11,150,False,James,510,0,0,0,0.0,0,0,0.0,0,0,23,i,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Knee injury - Expected back 21 Aug,0,0,0,0,0,0,23,0,3,0.0,0.0,7,0,0,McCarthy,0
16066,0,1632,0,1632.jpg,0,0.0,1.3,18,0,0,Barry,0.0,False,35,151,False,Gareth,16066,75,0,0,0.0,0,0,0.0,0,0,1087,d,0.0,0,0,45,0.0,0,0,1.9,0.0,0,Ankle injury - 75% chance of playing,0,0,0,0,0,0,1087,0,3,1.0,0.0,19,,0,Barry,0
888,0,87447,0,87447.jpg,0,0.0,2.3,21,0,0,Besic,0.0,False,11,152,False,Muhamed,888,,0,0,0.0,0,0,0.0,0,0,253,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,253,0,3,1.3,0.0,7,,0,Besic,0
1014,0,17349,0,17349.jpg,0,0.0,2.2,12,0,0,Lennon,0.0,False,11,153,False,Aaron,1014,100,0,0,0.0,0,0,0.0,0,0,55,a,0.0,0,0,55,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,55,0,3,2.0,0.0,7,75,0,Lennon,0
3103,0,42774,0,42774.jpg,0,20.0,2.6,2,0,0,Schneiderlin,0.6,False,11,154,False,Morgan,3103,,0,0,2.3,0,0,2.4,3,0,4745,a,3.0,0,0,50,3.0,1,0,1.3,0.6,0,,0,0,0,3,0,0,4745,17,3,1.6,2.0,7,,90,Schneiderlin,0
4380,0,80801,0,80801.jpg,0,21.6,2.6,17,0,0,Gueye,0.6,False,11,155,False,Idrissa,4380,,0,0,4.3,0,0,3.4,3,0,3985,a,3.0,0,0,50,3.0,1,0,1.5,0.6,0,,0,0,0,3,0,0,3985,17,3,1.6,8.0,7,,90,Gueye,0
4755,0,173807,0,173807.jpg,0,2.0,3.0,26,0,0,Davies,0.2,False,11,156,False,Tom,4755,,0,0,1.5,0,0,0.4,1,0,798,a,1.0,0,0,55,1.0,0,0,0.9,0.2,0,,0,0,0,1,0,0,798,1,3,2.0,0.0,7,,30,Davies,0
1315,0,219352,0,219352.jpg,0,0.0,3.0,31,0,0,Lookman,0.0,False,11,157,False,Ademola,1315,,0,0,0.0,0,0,0.0,0,0,94,a,0.0,0,0,55,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,94,0,3,2.0,0.0,7,,0,Lookman,0
12712,0,109065,0,109065.jpg,0,6.0,3.8,20,0,0,Klaassen,0.1,False,11,158,False,Davy,12712,,0,0,14.1,0,0,3.7,1,0,1610,a,1.0,0,0,75,1.0,0,0,1.8,0.1,0,,0,0,0,1,0,0,1610,4,3,2.8,17.0,7,,59,Klaassen,0
3680,0,177815,0,177815.jpg,0,24.8,2.5,29,0,0,Calvert-Lewin,1.0,False,11,159,False,Dominic,3680,,0,0,27.7,0,0,9.4,5,0,12516,a,5.0,0,0,50,5.0,1,1,0.7,1.0,0,,0,0,0,5,0,0,12516,18,4,1.5,41.0,7,,90,Calvert-Lewin,0
15913,0,108438,0,108438.jpg,0,0.0,3.5,9,0,0,Sandro,0.3,False,11,160,False,Sandro,15913,75,0,0,2.8,0,0,2.1,2,0,890,d,2.0,0,0,75,2.0,1,0,1.5,0.3,0,Knock - 75% chance of playing,0,0,0,2,0,0,890,2,4,1.9,19.0,7,,76,Ramírez,0
37393,0,13017,0,13017.jpg,0,45.8,3.5,10,1,0,Rooney,1.2,False,11,161,False,Wayne,37393,,0,0,39.6,0,3,10.6,9,0,56454,a,9.0,0,0,75,9.0,1,0,16.5,1.2,0,,0,0,0,9,0,0,56454,37,4,2.5,21.0,7,,90,Rooney,0
3980,0,168977,0,168977.jpg,0,0.0,1.0,13,0,0,Coleman,0.0,False,38,162,False,Joel,3980,100,0,0,0.0,0,0,0.0,0,0,1743,a,0.0,0,0,40,0.0,0,0,2.1,0.0,0,,0,0,0,0,0,0,1743,0,1,1.0,0.0,8,100,0,Coleman,0
3779,0,57513,0,57513.jpg,4,29.8,2.1,1,0,0,Lössl,2.0,True,38,163,False,Jonas,3779,,0,0,0.0,0,2,3.0,9,0,37783,a,9.0,0,0,45,9.0,1,0,2.5,2.0,0,,0,0,1,9,0,0,37783,31,1,2.1,0.0,8,,90,Lössl,0
1176,0,85368,0,85368.jpg,0,12.8,1.8,26,0,0,Schindler,1.3,False,38,164,False,Christopher,1176,100,0,0,10.3,0,0,2.5,6,0,3938,a,6.0,0,0,45,6.0,1,0,0.7,1.3,0,,0,0,0,6,0,0,3938,23,2,1.8,2.0,8,100,90,Schindler,0
1416,0,54284,0,54284.jpg,0,17.6,1.8,15,0,0,Löwe,1.3,False,38,165,False,Chris,1416,,0,0,1.3,0,0,2.6,6,0,5259,a,6.0,0,0,45,6.0,1,0,0.8,1.3,0,,0,0,0,6,0,0,5259,16,2,1.8,7.0,8,,90,Löwe,0
2520,1,104545,0,104545.jpg,0,6.4,2.3,2,0,0,Smith,0.0,False,38,166,False,Tommy,2520,,0,0,10.8,0,0,1.9,0,0,439,a,0.0,0,0,50,0.0,0,0,0.5,0.0,0,,0,0,0,0,0,0,439,2,2,2.3,2.0,8,,56,Smith,0
1213,0,87856,0,87856.jpg,0,0.0,1.8,44,0,0,Hefele,0.0,False,38,167,False,Michael,1213,100,0,0,0.0,0,0,0.0,0,0,119,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,119,0,2,1.8,0.0,8,100,0,Hefele,0
1138,0,18006,0,18006.jpg,0,0.0,0.0,14,0,0,Cranie,0.0,False,38,168,False,Martin,1138,0,0,0,0.0,0,0,0.0,0,0,272,i,0.0,0,0,40,0.0,0,0,0.2,0.0,0,Hip injury - Expected back 30 Sep,0,0,0,0,0,0,272,0,2,0.0,0.0,8,0,0,Cranie,0
635,0,192301,0,192301.jpg,0,0.0,0.0,27,0,0,Stankovic,0.0,False,38,169,False,Jon Gorenc,635,0,0,0,0.0,0,0,0.0,0,0,324,i,0.0,0,0,40,0.0,0,0,0.1,0.0,0,Anterior cruciate ligament  - Unknown return date,0,0,0,0,0,0,324,0,2,0.0,0.0,8,0,0,Stankovic,0
4137,0,7638,0,7638.jpg,0,0.0,0.0,5,0,0,Hudson,0.0,False,38,170,False,Mark,4137,0,0,0,0.0,0,0,0.0,0,0,166,u,0.0,0,0,40,0.0,0,0,0.4,0.0,0,Retired,0,0,0,0,0,0,166,0,2,0.0,0.0,8,0,0,Hudson,0
8386,0,48760,0,48760.jpg,0,14.4,1.8,25,0,0,Zanka,2.2,True,38,171,False,Mathias,8386,,0,0,0.2,0,1,2.6,10,0,99376,a,10.0,0,0,45,10.0,1,1,4.0,2.2,0,,0,0,1,10,0,0,99376,29,2,1.8,11.0,8,,90,Jorgensen,0
4785,0,74471,0,74471.jpg,0,40.2,2.0,10,0,0,Mooy,1.1,False,38,172,False,Aaron,4785,,0,0,46.9,0,0,8.7,6,0,46009,a,6.0,0,0,55,6.0,1,1,2.7,1.1,0,,0,0,0,6,0,0,46009,22,3,2.0,0.0,8,,90,Mooy,0
977,0,51344,0,51344.jpg,0,0.0,1.6,17,0,0,van La Parra,0.2,False,38,173,False,Rajiv,977,,0,0,0.5,0,0,0.0,1,0,89,a,1.0,0,0,50,1.0,0,0,0.2,0.2,0,,0,0,0,1,0,0,89,0,3,1.6,0.0,8,,4,van La Parra,0
265,0,79619,0,79619.jpg,0,0.0,0.0,6,0,0,Hogg,0.0,False,38,174,False,Jonathan,265,0,0,0,0.0,0,0,0.0,0,0,29,i,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Ankle injury - Expected back 26 Aug,0,0,0,0,0,0,29,0,3,0.0,0.0,8,0,0,Hogg,0
1188,0,168991,0,168991.jpg,0,19.8,1.3,8,0,0,Billing,0.7,False,38,175,False,Philip,1188,,0,0,2.9,0,0,3.0,3,0,5595,a,3.0,0,0,45,3.0,1,0,0.3,0.7,0,,0,0,0,3,0,0,5595,14,3,1.3,7.0,8,,90,Billing,0
283,0,168172,0,168172.jpg,0,0.0,1.3,18,0,0,Lolley,0.0,False,38,176,False,Joe,283,100,0,0,0.0,0,0,0.0,0,0,79,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,79,0,3,1.3,0.0,8,100,0,Lolley,0
139,0,167541,0,167541.jpg,0,0.0,0.0,16,0,0,Payne,0.0,False,38,177,False,Jack,139,0,0,0,0.0,0,0,0.0,0,0,20,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Season-long loan to Oxford United,0,0,0,0,0,0,20,0,3,0.0,0.0,8,0,0,Payne,0
529,0,5589,0,5589.jpg,0,0.0,1.3,4,0,0,Whitehead,0.0,False,38,178,False,Dean,529,,0,0,0.0,0,0,0.0,0,0,87,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,87,0,3,1.3,0.0,8,,0,Whitehead,0
149,0,104535,0,104535.jpg,0,0.0,0.0,11,0,0,Bunn,0.0,False,38,179,False,Harry,149,0,0,0,0.0,0,0,0.0,0,0,12,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Transferred to Bury,0,0,0,0,0,0,12,0,3,0.0,0.0,8,0,0,Bunn,0
356,0,49202,0,49202.jpg,0,0.0,1.3,7,0,0,Scannell,0.0,False,38,180,False,Sean,356,,0,0,0.0,0,0,0.0,0,0,70,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,70,0,3,1.3,0.0,8,,0,Scannell,0
1000,0,87428,0,87428.jpg,0,16.4,2.2,9,0,0,Kachunga,0.5,False,38,181,False,Elias,1000,,0,0,1.9,0,0,2.2,3,0,1351,a,3.0,0,0,60,3.0,1,0,0.3,0.5,0,,0,0,0,3,0,0,1351,10,3,2.2,4.0,8,,90,Kachunga,0
4050,0,86176,0,86176.jpg,0,11.4,2.2,22,0,0,Ince,0.5,False,38,182,False,Tom,4050,,0,0,1.2,0,0,3.8,3,0,6871,a,3.0,0,0,60,3.0,1,0,1.8,0.5,0,,0,0,0,3,0,0,6871,2,3,2.2,25.0,8,,90,Ince,0
367,1,160190,0,160190.jpg,0,3.6,2.0,45,0,0,Palmer,0.4,False,38,183,False,Kasey,367,,0,0,6.3,0,0,1.7,2,0,316,a,2.0,0,0,55,2.0,1,0,0.1,0.4,0,,0,0,0,2,0,0,316,-2,3,2.0,7.0,8,,71,Palmer,0
306,0,80755,0,80755.jpg,0,6.4,1.6,19,0,0,Williams,0.2,False,38,184,False,Danny,306,,0,0,0.8,0,0,0.7,1,0,84,a,1.0,0,0,50,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,84,4,3,1.6,0.0,8,,33,Williams,0
619,0,92383,0,92383.jpg,0,0.0,0.0,21,0,0,Wells,0.0,False,38,185,False,Nahki,619,0,0,0,0.0,0,0,0.0,0,0,75,i,0.0,0,0,50,0.0,0,0,0.1,0.0,0,Ankle injury - Expected back 23 Sep,0,0,0,0,0,0,75,0,4,0.0,0.0,8,0,0,Wells,0
18810,0,84112,0,84112.jpg,0,20.2,1.2,23,0,0,Quaner,0.9,False,38,186,False,Collin,18810,100,0,0,10.6,0,0,3.3,4,0,25039,a,4.0,0,0,45,4.0,0,1,4.0,0.9,0,,0,0,0,4,0,0,25039,14,4,1.2,2.0,8,100,18,Quaner,0
2090,0,147303,0,147303.jpg,0,0.0,1.7,20,0,0,Depoitre,0.0,False,38,187,False,Laurent,2090,,-1,1,0.0,1,0,0.0,0,0,182,a,0.0,0,0,54,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,182,0,4,1.7,0.0,8,,0,Depoitre,-1
8730,1,169141,0,169141.jpg,0,71.6,2.0,24,2,0,Mounie,2.0,False,38,188,False,Steve,8730,,1,-1,4.3,-1,3,11.6,12,0,119011,a,12.0,0,0,61,12.0,1,0,3.7,2.0,0,,0,0,0,12,0,0,119011,46,4,2.0,40.0,8,,85,Mounie,1
4877,0,17745,4,17745.jpg,6,39.2,2.5,1,0,0,Schmeichel,0.4,False,13,189,False,Kasper,4877,,0,0,0.0,0,0,3.9,2,0,9112,a,2.0,0,0,50,2.0,0,0,3.4,0.4,0,,0,0,0,2,0,0,9112,20,1,3.5,0.0,9,,90,Schmeichel,0
181,0,38038,0,38038.jpg,0,0.0,1.6,12,0,0,Hamer,0.0,False,13,190,False,Ben,181,,0,0,0.0,0,0,0.0,0,0,49,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,49,0,1,2.6,0.0,9,,0,Hamer,0
10702,1,15033,4,15033.jpg,0,13.8,1.3,5,0,0,Morgan,-0.2,False,13,191,False,Wes,10702,,0,0,0.6,0,0,1.4,-1,0,5015,a,-1.0,0,0,45,-1.0,0,0,3.5,-0.2,0,,0,0,0,-1,0,0,5015,3,2,2.3,0.0,9,,90,Morgan,0
12600,0,37402,4,37402.jpg,0,19.6,1.8,28,0,0,Fuchs,0.0,False,13,192,False,Christian,12600,,0,0,16.0,0,0,3.6,0,0,6942,a,0.0,0,0,50,0.0,0,0,4.0,0.0,0,,0,0,0,0,0,0,6942,9,2,2.8,0.0,9,,90,Fuchs,0
13554,0,40725,4,40725.jpg,0,14.0,1.3,2,0,0,Simpson,0.0,False,13,193,False,Danny,13554,,0,0,0.9,0,0,1.5,0,0,6930,a,0.0,0,0,45,0.0,0,0,5.3,0.0,0,,0,0,0,0,0,0,6930,10,2,2.3,0.0,9,,90,Simpson,0
932,0,12413,0,12413.jpg,0,0.0,0.0,6,0,0,Huth,0.0,False,13,194,False,Robert,932,0,0,0,0.0,0,0,0.0,0,0,85,i,0.0,0,0,50,0.0,0,0,0.1,0.0,0,Ankle injury - Expected back 16 Sep,0,0,0,0,0,0,85,0,2,0.0,0.0,9,0,0,Huth,0
403,0,41321,0,41321.jpg,0,0.0,1.3,29,0,0,Benalouane,0.0,False,13,195,False,Yohan,403,,0,0,0.0,0,0,0.0,0,0,42,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,42,0,2,2.3,0.0,9,,0,Benalouane,0
2359,0,172850,0,172850.jpg,0,0.0,1.3,3,0,0,Chilwell,0.0,False,13,196,False,Benjamin,2359,,0,0,0.0,0,0,0.0,0,0,192,a,0.0,0,0,45,0.0,0,0,0.5,0.0,0,,0,0,0,0,0,0,192,0,2,2.3,0.0,9,,0,Chilwell,0
128,0,103127,0,103127.jpg,0,0.0,0.0,,0,0,Wagué,0.0,False,13,197,False,Molla,128,0,0,0,0.0,0,0,0.0,0,0,8,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Loan ended,0,0,0,0,0,0,8,0,2,0.0,0.0,9,0,0,Wagué,0
3228,0,95658,4,95658.jpg,0,46.4,1.8,15,0,0,Maguire,0.6,False,13,198,False,Harry,3228,,0,0,11.0,0,0,6.3,3,0,15852,a,3.0,0,0,50,3.0,0,1,2.1,0.6,0,,0,0,0,3,0,0,15852,22,2,2.8,6.0,9,,90,Maguire,0
7037,0,103025,4,103025.jpg,0,23.0,2.6,26,0,0,Mahrez,0.6,False,13,199,False,Riyad,7037,,0,0,23.4,0,0,5.3,5,0,24035,a,5.0,0,0,85,5.0,0,1,3.2,0.6,0,,0,0,0,5,0,0,24035,10,3,3.6,7.0,9,,90,Mahrez,0
5955,0,51938,4,51938.jpg,0,31.0,1.5,11,0,0,Albrighton,0.9,False,13,200,False,Marc,5955,,0,0,20.2,0,0,5.3,5,0,48621,a,5.0,0,0,55,5.0,0,1,2.8,0.9,0,,0,0,0,5,0,0,48621,20,3,2.5,2.0,9,,87,Albrighton,0
4009,0,13152,0,13152.jpg,0,0.0,0.8,10,0,0,King,0.0,False,13,201,False,Andy,4009,,0,0,0.0,0,0,0.0,0,0,1195,a,0.0,0,0,45,0.0,0,0,0.8,0.0,0,,0,0,0,0,0,0,1195,0,3,1.8,0.0,9,,0,King,0
2294,0,61603,0,61603.jpg,0,0.0,0.0,4,0,0,Drinkwater,0.0,False,13,202,False,Daniel,2294,0,0,0,0.0,0,0,0.0,0,0,288,i,0.0,0,0,50,0.0,0,0,0.3,0.0,0,Thigh injury - Expected back 19 Aug,0,0,0,0,0,0,288,0,3,0.0,0.0,9,0,0,Drinkwater,0
3660,0,172632,0,172632.jpg,0,0.0,1.5,7,0,0,Gray,0.2,False,13,203,False,Demarai,3660,,0,0,0.3,0,0,0.0,1,0,564,a,1.0,0,0,55,1.0,0,0,0.8,0.2,0,,0,0,0,1,0,0,564,3,3,2.5,0.0,9,,2,Gray,0
1037,0,155569,2,155569.jpg,0,5.4,0.8,18,0,0,Amartey,0.2,False,13,204,False,Daniel,1037,,0,0,0.3,0,0,0.6,1,0,603,a,1.0,0,0,45,1.0,0,0,0.3,0.2,0,,0,0,0,1,0,0,603,2,3,1.8,0.0,9,,18,Amartey,0
482,0,86881,0,86881.jpg,0,0.0,0.6,24,0,0,Mendy,0.0,False,13,205,False,Nampalys,482,75,0,0,0.0,0,0,0.0,0,0,148,d,0.0,0,0,45,0.0,0,0,0.1,0.0,0,Ankle injury - 75% chance of playing,0,0,0,0,0,0,148,0,3,1.3,0.0,9,75,0,Mendy,0
1759,0,203341,4,203341.jpg,0,19.8,1.1,25,0,0,Ndidi,0.4,False,13,206,False,Wilfred,1759,,0,0,1.0,0,0,2.1,2,0,1820,a,2.0,0,0,50,2.0,0,0,0.5,0.4,0,,0,0,0,2,0,0,1820,10,3,2.1,0.0,9,,90,Ndidi,0
4864,0,90714,0,90714.jpg,0,0.0,1.9,13,0,0,Musa,0.0,False,13,207,False,Ahmed,4864,,0,0,0.0,0,0,0.0,0,0,467,a,0.0,0,0,65,0.0,0,0,0.8,0.0,0,,0,0,0,0,0,0,467,0,3,2.9,0.0,9,,0,Musa,0
2291,0,54513,0,54513.jpg,0,0.0,0.0,21,0,0,Iborra,0.0,False,13,208,False,Vicente,2291,0,0,0,0.0,0,0,0.0,0,0,56,i,0.0,0,0,60,0.0,0,0,0.2,0.0,0,Groin Injury - Expected back 19 Aug,0,0,0,0,0,0,56,0,3,0.0,0.0,9,0,0,Iborra,0
13902,0,101668,4,101668.jpg,0,68.4,2.3,9,2,0,Vardy,1.5,True,13,209,False,Jamie,13902,100,1,-1,4.9,-1,3,14.1,13,0,181940,a,13.0,0,0,86,13.0,0,0,12.2,1.5,0,,0,0,1,13,0,0,181940,55,4,3.3,68.0,9,100,90,Vardy,1
1815,0,54316,0,54316.jpg,0,0.0,1.0,23,0,0,Ulloa,0.0,False,13,210,False,Leonardo,1815,,0,0,0.0,0,0,0.0,0,0,457,a,0.0,0,0,50,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,457,0,4,2.0,0.0,9,,0,Ulloa,0
6846,0,78412,2,78412.jpg,0,29.6,1.3,20,1,0,Okazaki,1.1,False,13,211,False,Shinji,6846,,0,0,3.8,0,0,7.0,6,0,23763,a,6.0,0,0,55,6.0,0,0,2.0,1.1,0,,0,0,0,6,0,0,23763,24,4,2.3,37.0,9,,71,Okazaki,0
4142,0,149828,0,149828.jpg,0,0.0,1.8,19,0,0,Slimani,0.0,False,13,212,False,Islam,4142,100,-1,1,0.0,1,0,0.0,0,0,339,a,0.0,0,0,69,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,339,0,4,2.8,0.0,9,100,0,Slimani,-1
5522,1,66797,3,66797.jpg,1,6.4,4.0,22,0,0,Mignolet,0.0,False,14,213,False,Simon,5522,,0,0,0.0,0,0,0.6,0,0,1920,a,0.0,0,0,50,0.0,0,0,1.7,0.0,0,,0,0,0,0,0,0,1920,9,1,4.0,0.0,10,,90,Mignolet,0
885,0,104542,0,104542.jpg,0,0.0,4.0,1,0,0,Karius,0.0,False,14,214,False,Loris,885,100,0,0,0.0,0,0,0.0,0,0,120,a,0.0,0,0,50,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,120,0,1,4.0,0.0,10,100,0,Karius,0
6282,0,38454,3,38454.jpg,0,28.8,3.7,6,0,0,Lovren,0.2,False,14,215,False,Dejan,6282,100,0,0,10.3,0,0,5.6,1,0,3501,a,1.0,0,0,55,1.0,0,0,2.0,0.2,0,,0,0,0,1,0,0,3501,17,2,3.7,17.0,10,100,90,Lovren,0
6341,0,100059,3,100059.jpg,0,26.8,2.8,18,0,0,Moreno,0.2,False,14,216,False,Alberto,6341,100,0,0,12.8,0,0,4.7,1,0,12094,a,1.0,0,0,45,1.0,0,0,2.1,0.2,0,,0,0,0,1,0,0,12094,14,2,2.8,7.0,10,100,90,Moreno,0
6068,0,57328,0,57328.jpg,0,0.0,0.0,2,0,0,Clyne,0.0,False,14,217,False,Nathaniel,6068,0,0,0,0.0,0,0,0.0,0,0,355,i,0.0,0,0,55,0.0,0,0,0.7,0.0,0,Muscle injury - Expected back 27 Aug,0,0,0,0,0,0,355,0,2,0.0,0.0,10,0,0,Clyne,0
1303,0,171287,1,171287.jpg,0,3.2,2.8,12,0,0,Gomez,0.2,False,14,218,False,Joseph,1303,100,0,0,14.1,0,0,1.7,1,0,797,a,1.0,0,0,45,1.0,0,0,0.4,0.2,0,,0,0,0,1,0,0,797,4,2,2.8,0.0,10,100,1,Gomez,0
10755,0,60914,3,60914.jpg,0,17.6,3.7,32,0,0,Matip,0.2,False,14,219,False,Joel,10755,,0,0,0.6,0,0,2.9,1,0,4408,a,1.0,0,0,55,1.0,0,0,3.0,0.2,0,,0,0,0,1,0,0,4408,17,2,3.7,11.0,10,,90,Matip,0
3267,0,33871,0,33871.jpg,0,0.0,2.8,17,0,0,Klavan,0.0,False,14,220,False,Ragnar,3267,,0,0,0.0,0,0,0.0,0,0,343,a,0.0,0,0,45,0.0,0,0,0.4,0.0,0,,0,0,0,0,0,0,343,0,2,2.8,0.0,10,,0,Klavan,0
735,0,40784,0,40784.jpg,0,0.0,0.8,3,0,0,Sakho,0.0,False,14,221,False,Mamadou,735,25,0,0,0.0,0,0,0.0,0,0,125,d,0.0,0,0,50,0.0,0,0,0.1,0.0,0,Knee injury - 25% chance of playing,0,0,0,0,0,0,125,0,2,0.8,0.0,10,25,0,Sakho,0
37683,0,15157,1,15157.jpg,0,2.0,4.6,7,0,0,Milner,0.2,False,14,222,False,James,37683,100,0,0,0.3,0,0,0.2,1,0,4375,a,1.0,0,0,65,1.0,0,0,6.5,0.2,0,,0,0,0,1,0,0,4375,5,2,4.6,0.0,10,100,4,Milner,0
7540,1,169187,2,169187.jpg,0,19.8,2.8,66,0,0,Alexander-Arnold,0.0,False,14,223,False,Trent,7540,,0,0,30.3,0,0,5.2,0,0,20265,a,0.0,0,0,45,0.0,0,0,2.9,0.0,0,,0,0,0,0,0,0,20265,9,2,2.8,2.0,10,,90,Alexander-Arnold,0
346,0,43191,0,43191.jpg,0,0.0,0.0,21,0,0,Lucas,0.0,False,14,224,False,Leiva,346,0,0,0,0.0,0,0,0.0,0,0,32,u,0.0,0,0,45,0.0,0,0,0.0,0.0,0,Transferred to Lazio,0,0,0,0,0,0,32,0,3,0.0,0.0,10,0,0,Lucas,0
4178,0,56979,3,56979.jpg,0,11.4,3.0,14,0,0,Henderson,0.4,False,14,225,False,Jordan,4178,100,0,0,14.6,0,0,2.6,2,0,6579,a,2.0,0,0,55,2.0,0,0,1.5,0.4,0,,0,0,0,2,0,0,6579,13,3,3.0,0.0,10,100,90,Henderson,0
106320,0,84583,0,84583.jpg,0,0.0,0.0,10,0,0,Coutinho,0.0,False,14,226,False,Philippe,106320,0,-1,1,0.0,1,0,0.0,0,0,1346,i,0.0,0,0,89,0.0,0,0,3.9,0.0,0,Back injury - Expected back 27 Aug,0,0,0,0,0,0,1346,0,3,0.0,0.0,10,0,0,Coutinho,-1
