transfers_out,yellow_cards,tackles,goals_conceded,winning_goals,errors_leading_to_goal_attempt,saves,influence,key_passes,transfers_in,transfers_balance,goals_scored,player_id,id,own_goals,team_h_score,selected,creativity,kickoff_time_formatted,bonus,big_chances_created,ict_index,total_points,penalties_missed,attempted_passes,opponent_team,completed_passes,target_missed,errors_leading_to_goal,loaned_in,fixture,was_home,recoveries,clean_sheets,assists,team_a_score,open_play_crosses,clearances_blocks_interceptions,penalties_conceded,offside,ea_index,kickoff_time,penalties_saved,fouls,red_cards,loaned_out,value,element,bps,dribbles,threat,tackled,big_chances_missed,minutes,round
61,0,1,2,0,0,0,10.2,1,35,-26,0,1,15072,0,2,5193,20.3,25 Feb 15:00,0,0,3.9,2,0,92,19,80,1,0,0,260,False,6,0,0,1,0,1,0,0,0,2017-02-25T15:00:00Z,0,0,0,0,46,39,14,1,8.0,1,0,90,26
61,0,0,1,0,0,0,2.4,0,55,-6,0,1,15624,0,1,5199,7.3,04 Mar 12:30,0,0,1.0,-2,0,33,11,28,0,0,0,263,False,5,0,0,1,1,2,0,0,0,2017-03-04T12:30:00Z,0,2,1,0,46,39,0,2,0.0,1,0,44,27
177,0,0,0,0,0,0,0.0,0,16,-161,0,1,16312,0,3,5041,0.0,11 Mar 15:00,0,0,0.0,0,0,0,20,0,0,0,0,272,True,0,0,0,2,0,0,0,0,0,2017-03-11T15:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,28
37,0,1,0,0,0,0,8.2,0,24,-13,0,1,16595,0,2,5032,5.5,18 Mar 17:30,0,0,1.4,3,0,68,16,57,0,0,0,281,True,7,1,0,0,0,4,0,0,0,2017-03-18T17:30:00Z,0,2,0,0,46,39,14,1,0.0,1,0,90,29
33,0,0,0,0,0,0,1.6,0,36,3,0,1,17249,0,0,5044,2.5,01 Apr 17:30,0,0,3.8,1,0,20,13,15,0,0,0,298,False,2,0,0,0,0,1,0,0,0,2017-04-01T16:30:00Z,0,1,0,0,46,39,2,0,34.0,0,0,45,30
69,0,0,0,0,0,0,0.0,0,8,-61,0,1,17906,0,2,4984,0.0,05 Apr 20:00,0,0,0.0,0,0,0,9,0,0,0,0,309,False,0,0,0,2,0,0,0,0,0,2017-04-05T19:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,31
81,0,0,0,0,0,0,0.0,0,7,-74,0,1,18567,0,1,4910,0.0,08 Apr 17:30,0,0,0.0,0,0,0,4,0,0,0,0,311,True,0,0,0,3,0,0,0,0,0,2017-04-08T16:30:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,32
55,0,0,0,0,0,0,0.0,0,6,-49,0,1,19229,0,4,4863,0.0,15 Apr 12:30,0,0,0.0,0,0,0,17,0,0,0,0,328,False,0,0,0,0,0,0,0,0,0,2017-04-15T11:30:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,33
56,0,0,0,0,0,0,0.0,0,3,-53,0,1,19893,0,4,4810,0.0,22 Apr 15:00,0,0,0.0,0,0,0,12,0,0,0,0,332,True,0,0,0,0,0,0,0,0,0,2017-04-22T14:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,34
26,0,0,0,0,0,0,0.0,0,4,-22,0,1,20632,0,0,4790,0.0,29 Apr 15:00,0,0,0.0,0,0,0,15,0,0,0,0,347,False,0,0,0,1,0,0,0,0,0,2017-04-29T14:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,35
34,0,0,0,0,0,0,0.0,0,4,-30,0,1,21326,0,2,4761,0.0,06 May 15:00,0,0,0.0,0,0,0,14,0,0,0,0,352,True,0,0,0,2,0,0,0,0,0,2017-05-06T14:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,36
21,0,0,0,0,0,0,0.0,0,14,-7,0,1,22063,0,2,4755,0.0,13 May 15:00,0,0,0.0,0,0,0,3,0,0,0,0,361,True,0,0,0,1,0,0,0,0,0,2017-05-13T14:00:00Z,0,0,0,0,46,39,0,0,0.0,0,0,0,37
33,0,0,1,0,0,0,11.8,1,13,-20,0,1,23044,0,1,4736,12.5,21 May 15:00,0,0,2.5,2,0,66,8,57,1,0,0,375,False,8,0,0,1,0,4,0,0,0,2017-05-21T14:00:00Z,0,1,0,0,46,39,17,4,1.0,0,0,90,38
0,0,0,0,0,0,0,0.0,0,0,0,0,1,40,0,1,9151,0.0,14 Aug 13:30,0,0,0.0,0,0,0,11,0,0,0,0,9,True,0,0,0,3,0,0,0,0,0,2016-08-14T12:30:00Z,0,0,0,0,45,40,0,0,0.0,0,0,0,1
1142,0,0,0,0,0,0,0.0,0,138,-1004,0,1,565,0,1,13257,0.0,21 Aug 16:00,0,0,0.0,0,0,0,20,0,0,0,0,20,False,0,0,0,0,0,0,0,0,0,2016-08-21T15:00:00Z,0,0,0,0,45,40,0,0,0.0,0,0,0,2
1446,0,0,0,0,0,0,0.0,0,243,-1203,0,1,1105,0,1,14463,0.0,27 Aug 15:00,0,0,0.0,0,0,0,5,0,0,0,0,22,False,0,0,0,1,0,0,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,45,40,0,0,0.0,0,0,0,3
2431,0,0,0,0,0,0,0.0,0,707,-1724,0,1,1655,0,1,15333,0.0,10 Sep 15:00,0,0,0.0,0,0,0,19,0,0,0,0,32,True,0,0,0,0,0,0,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,4
1388,0,0,0,0,0,0,0.0,0,52,-1336,0,1,2236,0,4,15060,0.0,17 Sep 15:00,0,0,0.0,0,0,0,10,0,0,0,0,45,False,0,0,0,0,0,0,0,0,0,2016-09-17T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,5
1053,0,0,0,0,0,0,0.0,0,22,-1031,0,1,2820,0,1,14654,0.0,24 Sep 15:00,0,0,0.0,0,0,0,6,0,0,0,0,52,True,0,0,0,0,0,0,0,0,0,2016-09-24T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,6
611,0,0,0,0,0,0,0.0,0,17,-594,0,1,3406,0,2,14313,0.0,01 Oct 15:00,0,0,0.0,0,0,0,18,0,0,0,0,69,False,0,0,0,2,0,0,0,0,0,2016-10-01T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,7
513,0,0,0,0,0,0,0.0,0,7,-506,0,1,3995,0,6,13874,0.0,15 Oct 15:00,0,0,0.0,0,0,0,7,0,0,0,0,72,True,0,0,0,1,0,0,0,0,0,2016-10-15T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,8
272,0,0,0,0,0,0,0.0,0,4,-268,0,1,4587,0,0,13649,0.0,22 Oct 12:30,0,0,0.0,0,0,0,17,0,0,0,0,82,True,0,0,0,0,0,0,0,0,0,2016-10-22T11:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,9
234,0,0,0,0,0,0,0.0,0,2,-232,0,1,5181,0,2,13455,0.0,29 Oct 15:00,0,0,0.0,0,0,0,12,0,0,0,0,94,False,0,0,0,0,0,0,0,0,0,2016-10-29T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,10
225,0,0,0,0,0,0,0.0,0,10,-215,0,1,5779,0,1,13281,0.0,05 Nov 15:00,0,0,0.0,0,0,0,15,0,0,0,0,102,True,0,0,0,2,0,0,0,0,0,2016-11-05T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,11
215,0,0,0,0,0,0,0.0,0,5,-210,0,1,6378,0,0,13151,0.0,19 Nov 15:00,0,0,0.0,0,0,0,14,0,0,0,0,116,False,0,0,0,1,0,0,0,0,0,2016-11-19T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,12
105,0,0,0,0,0,0,0.0,0,6,-99,0,1,6979,0,3,13088,0.0,27 Nov 14:15,0,0,0.0,0,0,0,1,0,0,0,0,121,False,0,0,0,1,0,0,0,0,0,2016-11-27T14:15:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,13
94,0,0,0,0,0,0,0.0,0,4,-90,0,1,7583,0,4,13028,0.0,04 Dec 13:30,0,0,0.0,0,0,0,9,0,0,0,0,131,True,0,0,0,3,0,0,0,0,0,2016-12-04T13:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,14
126,0,0,0,0,0,0,0.0,0,21,-105,0,1,8188,0,3,12958,0.0,10 Dec 15:00,0,0,0.0,0,0,0,3,0,0,0,0,142,False,0,0,0,2,0,0,0,0,0,2016-12-10T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,15
86,0,0,0,0,0,0,0.0,0,7,-79,0,1,8798,0,1,12911,0.0,13 Dec 19:45,0,0,0.0,0,0,0,8,0,0,0,0,151,True,0,0,0,0,0,0,0,0,0,2016-12-13T19:45:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,16
83,0,0,0,0,0,0,0.0,0,10,-73,0,1,9412,0,1,12855,0.0,18 Dec 13:30,0,0,0.0,0,0,0,13,0,0,0,0,161,True,0,0,0,3,0,0,0,0,0,2016-12-18T13:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,17
112,0,0,0,0,0,0,0.0,0,13,-99,0,1,10028,0,3,12812,0.0,26 Dec 15:00,0,0,0.0,0,0,0,4,0,0,0,0,173,False,0,0,0,0,0,0,0,0,0,2016-12-26T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,18
65,0,0,0,0,0,0,0.0,0,12,-53,0,1,10646,0,0,12798,0.0,31 Dec 15:00,0,0,0.0,0,0,0,16,0,0,0,0,189,False,0,0,0,3,0,0,0,0,0,2016-12-31T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,19
71,0,0,0,0,0,0,0.0,0,23,-48,0,1,11268,0,3,12769,0.0,03 Jan 19:45,0,0,0.0,0,0,0,1,0,0,0,0,191,True,0,0,0,3,0,0,0,0,0,2017-01-03T19:45:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,20
163,0,0,0,0,0,0,0.0,0,26,-137,0,1,11892,0,3,12692,0.0,14 Jan 15:00,0,0,0.0,0,0,0,7,0,0,0,0,203,False,0,0,0,1,0,0,0,0,0,2017-01-14T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,21
98,0,0,0,0,0,0,0.0,0,18,-80,0,1,12523,0,2,12661,0.0,21 Jan 15:00,0,0,0.0,0,0,0,18,0,0,0,0,212,True,0,0,0,2,0,0,0,0,0,2017-01-21T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,22
66,0,0,0,0,0,0,0.0,0,11,-55,0,1,13157,0,0,12656,0.0,31 Jan 19:45,0,0,0.0,0,0,0,5,0,0,0,0,222,True,0,0,0,2,0,0,0,0,0,2017-01-31T19:45:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,23
29,0,0,0,0,0,0,0.0,0,9,-20,0,1,13800,0,6,12652,0.0,04 Feb 15:00,0,0,0.0,0,0,0,6,0,0,0,0,233,False,0,0,0,3,0,0,0,0,0,2017-02-04T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,24
62,0,0,0,0,0,0,0.0,0,26,-36,0,1,14449,0,0,12651,0.0,13 Feb 20:00,0,0,0.0,0,0,0,10,0,0,0,0,242,True,0,0,0,2,0,0,0,0,0,2017-02-13T20:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,25
64,0,0,0,0,0,0,0.0,0,6,-58,0,1,15073,0,2,12640,0.0,25 Feb 15:00,0,0,0.0,0,0,0,19,0,0,0,0,260,False,0,0,0,1,0,0,0,0,0,2017-02-25T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,26
36,0,0,0,0,0,0,0.0,0,12,-24,0,1,15625,0,1,12640,0.0,04 Mar 12:30,0,0,0.0,0,0,0,11,0,0,0,0,263,False,0,0,0,1,0,0,0,0,0,2017-03-04T12:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,27
31,0,0,0,0,0,0,0.0,0,9,-22,0,1,16313,0,3,12640,0.0,11 Mar 15:00,0,0,0.0,0,0,0,20,0,0,0,0,272,True,0,0,0,2,0,0,0,0,0,2017-03-11T15:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,28
33,0,0,0,0,0,0,0.0,0,10,-23,0,1,16596,0,2,12639,0.0,18 Mar 17:30,0,0,0.0,0,0,0,16,0,0,0,0,281,True,0,0,0,0,0,0,0,0,0,2017-03-18T17:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,29
46,0,0,0,0,0,0,0.0,0,11,-35,0,1,17250,0,0,12631,0.0,01 Apr 17:30,0,0,0.0,0,0,0,13,0,0,0,0,298,False,0,0,0,0,0,0,0,0,0,2017-04-01T16:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,30
17,0,0,0,0,0,0,0.0,0,5,-12,0,1,17907,0,2,12630,0.0,05 Apr 20:00,0,0,0.0,0,0,0,9,0,0,0,0,309,False,0,0,0,2,0,0,0,0,0,2017-04-05T19:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,31
13,0,0,0,0,0,0,0.0,0,2,-11,0,1,18568,0,1,12628,0.0,08 Apr 17:30,0,0,0.0,0,0,0,4,0,0,0,0,311,True,0,0,0,3,0,0,0,0,0,2017-04-08T16:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,32
33,0,0,0,0,0,0,0.0,0,5,-28,0,1,19230,0,4,12622,0.0,15 Apr 12:30,0,0,0.0,0,0,0,17,0,0,0,0,328,False,0,0,0,0,0,0,0,0,0,2017-04-15T11:30:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,33
36,0,0,0,0,0,0,0.0,0,10,-26,0,1,19894,0,4,12619,0.0,22 Apr 15:00,0,0,0.0,0,0,0,12,0,0,0,0,332,True,0,0,0,0,0,0,0,0,0,2017-04-22T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,34
31,0,0,0,0,0,0,0.0,0,9,-22,0,1,20633,0,0,12614,0.0,29 Apr 15:00,0,0,0.0,0,0,0,15,0,0,0,0,347,False,0,0,0,1,0,0,0,0,0,2017-04-29T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,35
16,0,0,0,0,0,0,0.0,0,5,-11,0,1,21327,0,2,12618,0.0,06 May 15:00,0,0,0.0,0,0,0,14,0,0,0,0,352,True,0,0,0,2,0,0,0,0,0,2017-05-06T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,36
26,0,0,0,0,0,0,0.0,0,7,-19,0,1,22064,0,2,12611,0.0,13 May 15:00,0,0,0.0,0,0,0,3,0,0,0,0,361,True,0,0,0,1,0,0,0,0,0,2017-05-13T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,37
22,0,0,0,0,0,0,0.0,0,4,-18,0,1,23045,0,1,12610,0.0,21 May 15:00,0,0,0.0,0,0,0,8,0,0,0,0,375,False,0,0,0,1,0,0,0,0,0,2017-05-21T14:00:00Z,0,0,0,0,44,40,0,0,0.0,0,0,0,38
0,0,0,0,0,0,0,0.0,0,0,0,0,1,41,0,1,4204,0.0,14 Aug 13:30,0,0,0.0,0,0,0,11,0,0,0,0,9,True,0,0,0,3,0,0,0,0,0,2016-08-14T12:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,1
773,0,0,0,0,0,0,0.0,0,44,-729,0,1,566,0,1,6000,0.0,21 Aug 16:00,0,0,0.0,0,0,0,20,0,0,0,0,20,False,0,0,0,0,0,0,0,0,0,2016-08-21T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,2
1265,0,0,0,0,0,0,0.0,0,13,-1252,0,1,1106,0,1,5418,0.0,27 Aug 15:00,0,0,0.0,0,0,0,5,0,0,0,0,22,False,0,0,0,1,0,0,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,3
587,0,0,0,0,0,0,0.0,0,13,-574,0,1,1656,0,1,4907,0.0,10 Sep 15:00,0,0,0.0,0,0,0,19,0,0,0,0,32,True,0,0,0,0,0,0,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,4
225,0,0,0,0,0,0,0.0,0,10,-215,0,1,2237,0,4,4731,0.0,17 Sep 15:00,0,0,0.0,0,0,0,10,0,0,0,0,45,False,0,0,0,0,0,0,0,0,0,2016-09-17T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,5
181,0,0,0,0,0,0,0.0,0,16,-165,0,1,2821,0,1,4626,0.0,24 Sep 15:00,0,0,0.0,0,0,0,6,0,0,0,0,52,True,0,0,0,0,0,0,0,0,0,2016-09-24T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,6
126,0,0,0,0,0,0,0.0,0,13,-113,0,1,3407,0,2,4554,0.0,01 Oct 15:00,0,0,0.0,0,0,0,18,0,0,0,0,69,False,0,0,0,2,0,0,0,0,0,2016-10-01T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,7
100,0,0,0,0,0,0,0.0,0,11,-89,0,1,3996,0,6,4554,0.0,15 Oct 15:00,0,0,0.0,0,0,0,7,0,0,0,0,72,True,0,0,0,1,0,0,0,0,0,2016-10-15T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,8
80,0,0,0,0,0,0,0.0,0,4,-76,0,1,4588,0,0,4542,0.0,22 Oct 12:30,0,0,0.0,0,0,0,17,0,0,0,0,82,True,0,0,0,0,0,0,0,0,0,2016-10-22T11:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,9
70,0,0,0,0,0,0,0.0,0,5,-65,0,1,5182,0,2,4528,0.0,29 Oct 15:00,0,0,0.0,0,0,0,12,0,0,0,0,94,False,0,0,0,0,0,0,0,0,0,2016-10-29T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,10
73,0,0,0,0,0,0,0.0,0,17,-56,0,1,5780,0,1,4515,0.0,05 Nov 15:00,0,0,0.0,0,0,0,15,0,0,0,0,102,True,0,0,0,2,0,0,0,0,0,2016-11-05T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,11
68,0,0,0,0,0,0,0.0,0,9,-59,0,1,6379,0,0,4529,0.0,19 Nov 15:00,0,0,0.0,0,0,0,14,0,0,0,0,116,False,0,0,0,1,0,0,0,0,0,2016-11-19T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,12
37,0,0,0,0,0,0,0.0,0,3,-34,0,1,6980,0,3,4534,0.0,27 Nov 14:15,0,0,0.0,0,0,0,1,0,0,0,0,121,False,0,0,0,1,0,0,0,0,0,2016-11-27T14:15:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,13
31,0,0,0,0,0,0,0.0,0,7,-24,0,1,7584,0,4,4554,0.0,04 Dec 13:30,0,0,0.0,0,0,0,9,0,0,0,0,131,True,0,0,0,3,0,0,0,0,0,2016-12-04T13:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,14
58,0,0,0,0,0,0,0.0,0,17,-41,0,1,8189,0,3,4567,0.0,10 Dec 15:00,0,0,0.0,0,0,0,3,0,0,0,0,142,False,0,0,0,2,0,0,0,0,0,2016-12-10T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,15
34,0,0,0,0,0,0,0.0,0,18,-16,0,1,8799,0,1,4583,0.0,13 Dec 19:45,0,0,0.0,0,0,0,8,0,0,0,0,151,True,0,0,0,0,0,0,0,0,0,2016-12-13T19:45:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,16
38,0,0,0,0,0,0,0.0,0,8,-30,0,1,9413,0,1,4577,0.0,18 Dec 13:30,0,0,0.0,0,0,0,13,0,0,0,0,161,True,0,0,0,3,0,0,0,0,0,2016-12-18T13:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,17
41,0,0,0,0,0,0,0.0,0,14,-27,0,1,10029,0,3,4599,0.0,26 Dec 15:00,0,0,0.0,0,0,0,4,0,0,0,0,173,False,0,0,0,0,0,0,0,0,0,2016-12-26T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,18
27,0,0,0,0,0,0,0.0,0,7,-20,0,1,10647,0,0,4603,0.0,31 Dec 15:00,0,0,0.0,0,0,0,16,0,0,0,0,189,False,0,0,0,3,0,0,0,0,0,2016-12-31T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,19
42,0,0,0,0,0,0,0.0,0,22,-20,0,1,11269,0,3,4606,0.0,03 Jan 19:45,0,0,0.0,0,0,0,1,0,0,0,0,191,True,0,0,0,3,0,0,0,0,0,2017-01-03T19:45:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,20
58,0,0,0,0,0,0,0.0,0,38,-20,0,1,11893,0,3,4655,0.0,14 Jan 15:00,0,0,0.0,0,0,0,7,0,0,0,0,203,False,0,0,0,1,0,0,0,0,0,2017-01-14T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,21
35,0,0,0,0,0,0,0.0,0,18,-17,0,1,12524,0,2,4679,0.0,21 Jan 15:00,0,0,0.0,0,0,0,18,0,0,0,0,212,True,0,0,0,2,0,0,0,0,0,2017-01-21T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,22
39,0,0,0,0,0,0,0.0,0,17,-22,0,1,13158,0,0,4691,0.0,31 Jan 19:45,0,0,0.0,0,0,0,5,0,0,0,0,222,True,0,0,0,2,0,0,0,0,0,2017-01-31T19:45:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,23
13,0,0,0,0,0,0,0.0,0,9,-4,0,1,13801,0,6,4713,0.0,04 Feb 15:00,0,0,0.0,0,0,0,6,0,0,0,0,233,False,0,0,0,3,0,0,0,0,0,2017-02-04T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,24
41,0,0,0,0,0,0,0.0,0,15,-26,0,1,14450,0,0,4699,0.0,13 Feb 20:00,0,0,0.0,0,0,0,10,0,0,0,0,242,True,0,0,0,2,0,0,0,0,0,2017-02-13T20:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,25
31,0,0,0,0,0,0,0.0,0,7,-24,0,1,15074,0,2,4686,0.0,25 Feb 15:00,0,0,0.0,0,0,0,19,0,0,0,0,260,False,0,0,0,1,0,0,0,0,0,2017-02-25T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,26
18,0,0,0,0,0,0,0.0,0,10,-8,0,1,15626,0,1,4681,0.0,04 Mar 12:30,0,0,0.0,0,0,0,11,0,0,0,0,263,False,0,0,0,1,0,0,0,0,0,2017-03-04T12:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,27
15,0,0,0,0,0,0,0.0,0,5,-10,0,1,16314,0,3,4674,0.0,11 Mar 15:00,0,0,0.0,0,0,0,20,0,0,0,0,272,True,0,0,0,2,0,0,0,0,0,2017-03-11T15:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,28
12,0,0,0,0,0,0,0.0,0,2,-10,0,1,16597,0,2,4668,0.0,18 Mar 17:30,0,0,0.0,0,0,0,16,0,0,0,0,281,True,0,0,0,0,0,0,0,0,0,2017-03-18T17:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,29
15,0,0,0,0,0,0,0.0,0,7,-8,0,1,17251,0,0,4664,0.0,01 Apr 17:30,0,0,0.0,0,0,0,13,0,0,0,0,298,False,0,0,0,0,0,0,0,0,0,2017-04-01T16:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,30
10,0,0,0,0,0,0,0.0,0,4,-6,0,1,17908,0,2,4660,0.0,05 Apr 20:00,0,0,0.0,0,0,0,9,0,0,0,0,309,False,0,0,0,2,0,0,0,0,0,2017-04-05T19:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,31
10,0,0,0,0,0,0,0.0,0,3,-7,0,1,18569,0,1,4654,0.0,08 Apr 17:30,0,0,0.0,0,0,0,4,0,0,0,0,311,True,0,0,0,3,0,0,0,0,0,2017-04-08T16:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,32
16,0,0,0,0,0,0,0.0,0,4,-12,0,1,19231,0,4,4646,0.0,15 Apr 12:30,0,0,0.0,0,0,0,17,0,0,0,0,328,False,0,0,0,0,0,0,0,0,0,2017-04-15T11:30:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,33
15,0,0,0,0,0,0,0.0,0,6,-9,0,1,19895,0,4,4642,0.0,22 Apr 15:00,0,0,0.0,0,0,0,12,0,0,0,0,332,True,0,0,0,0,0,0,0,0,0,2017-04-22T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,34
7,0,0,0,0,0,0,0.0,0,5,-2,0,1,20634,0,0,4645,0.0,29 Apr 15:00,0,0,0.0,0,0,0,15,0,0,0,0,347,False,0,0,0,1,0,0,0,0,0,2017-04-29T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,35
11,0,0,0,0,0,0,0.0,0,11,0,0,1,21328,0,2,4645,0.0,06 May 15:00,0,0,0.0,0,0,0,14,0,0,0,0,352,True,0,0,0,2,0,0,0,0,0,2017-05-06T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,36
8,0,0,0,0,0,0,0.0,0,4,-4,0,1,22065,0,2,4641,0.0,13 May 15:00,0,0,0.0,0,0,0,3,0,0,0,0,361,True,0,0,0,1,0,0,0,0,0,2017-05-13T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,37
13,0,0,0,0,0,0,0.0,0,6,-7,0,1,23046,0,1,4636,0.0,21 May 15:00,0,0,0.0,0,0,0,8,0,0,0,0,375,False,0,0,0,1,0,0,0,0,0,2017-05-21T14:00:00Z,0,0,0,0,45,41,0,0,0.0,0,0,0,38
0,0,0,0,0,0,0,0.0,0,0,0,0,1,42,0,1,754,0.0,14 Aug 13:30,0,0,0.0,0,0,0,11,0,0,0,0,9,True,0,0,0,3,0,0,0,0,0,2016-08-14T12:30:00Z,0,0,0,0,55,42,0,0,0.0,0,0,0,1
153,0,0,0,0,0,0,0.0,0,14,-139,0,1,567,0,1,1026,0.0,21 Aug 16:00,0,0,0.0,0,0,0,20,0,0,0,0,20,False,0,0,0,0,0,0,0,0,0,2016-08-21T15:00:00Z,0,0,0,0,55,42,0,0,0.0,0,0,0,2
175,0,0,0,0,0,0,0.0,0,33,-142,0,1,1107,0,1,1158,0.0,27 Aug 15:00,0,0,0.0,0,0,0,5,0,0,0,0,22,False,0,0,0,1,0,0,0,0,0,2016-08-27T14:00:00Z,0,0,0,0,55,42,0,0,0.0,0,0,0,3
112,0,1,0,0,0,0,8.6,0,58,-54,0,1,1657,0,1,1381,12.6,10 Sep 15:00,0,0,5.5,3,0,30,19,25,1,0,0,32,True,2,1,0,0,0,0,0,0,0,2016-09-10T14:00:00Z,0,0,0,0,55,42,11,0,34.0,0,0,73,4
54,0,0,4,0,0,0,4.8,0,44,-10,0,1,2238,0,4,1506,7.8,17 Sep 15:00,0,0,1.5,2,0,18,10,14,0,0,0,45,False,4,0,0,0,0,4,0,0,0,2016-09-17T14:00:00Z,0,2,0,0,55,42,7,1,2.0,1,0,73,5
82,0,0,0,1,0,0,45.4,0,35,-47,1,1,2822,0,1,1602,10.3,24 Sep 15:00,3,0,6.7,11,0,35,6,25,0,0,0,52,True,4,1,0,0,1,2,0,0,0,2016-09-24T14:00:00Z,0,0,0,0,55,42,31,1,11.0,2,0,90,6
289,1,0,2,0,0,0,26.0,1,2112,1823,0,1,3408,0,2,3845,17.3,01 Oct 15:00,0,1,5.2,4,0,24,18,18,2,0,0,69,False,5,0,1,2,1,2,0,0,0,2016-10-01T14:00:00Z,0,0,0,0,55,42,17,1,9.0,1,0,90,7
